code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_installation_id,nearest_installation,nearest_installation_commune,nearest_installation_epci,crow_distance_to_nearest_installation_km,drive_distance_to_nearest_installation_km,drive_time_to_nearest_installation_min
02405,Landouzy-la-Ville,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,514,11,0,4.Rural non périurbain,49.8578,4.0489,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,8.207,12.806,15.51
02425,Leuze,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,187,3,0,4.Rural non périurbain,49.8586,4.1675,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,8.746,12.656,13.8
02435,Logny-lès-Aubenton,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,83,0,0,4.Rural non périurbain,49.832,4.2235,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,13.542,16.477,22.04
02470,Martigny,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,421,0,0,4.Rural non périurbain,49.8672,4.1357,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,6.822,8.545,9.53
02495,Mondrepuis,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,1033,5,0,4.Rural non périurbain,49.9629,4.0587,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,5.226,7.127,9.55
02522,Mont-Saint-Jean,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,81,0,0,4.Rural non périurbain,49.7941,4.2102,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,16.474,22.797,27.65
02544,Neuve-Maison,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,607,3,0,4.Rural non périurbain,49.9281,4.0394,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,4.336,5.316,7.97
02567,Ohis,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,270,1,0,4.Rural non périurbain,49.9216,4.0078,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,6.579,8.826,13.07
02574,Origny-en-Thiérache,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,1354,13,0,4.Rural non périurbain,49.8845,4.0133,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,7.583,10.854,12.71
02674,Saint-Clément,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,47,0,0,4.Rural non périurbain,49.7741,4.0702,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,16.799,20.998,28.29
02684,Saint-Michel,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,3222,14,0,4.Rural non périurbain,49.931,4.15,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,3.689,5.7,8.94
02831,Watigny,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,359,1,0,4.Rural non périurbain,49.9193,4.199,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,7.133,8.939,22.39
02833,Wimy,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,464,3,0,4.Rural non périurbain,49.9485,3.9972,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,7.821,11.486,14.68
02278,Éparcy,02,02 - Aisne,240200600,Communauté de communes des Trois Rivières,34,0,0,4.Rural non périurbain,49.8853,4.071,I023810011,"Espace aquatique ""L'Ile Verte""",Hirson,CC des Trois Rivières,4.765,9.252,17.31
02012,Ambrief,02,02 - Aisne,240200519,Communauté de communes du Canton d'Oulchy-le-Château,81,0,0,3.Rural périurbain,49.3226,3.4058,I020710003,"Camping ""La Croix du vieux Pont",Berny-Rivière,CC Retz-en-Valois,22.018,26.917,32.61
02022,Arcy-Sainte-Restitue,02,02 - Aisne,240200519,Communauté de communes du Canton d'Oulchy-le-Château,398,0,0,4.Rural non périurbain,49.2557,3.4776,I021680004,Complexe Citélium,Château-Thierry,CA de la Région de Château-Thierry,21.855,30.409,35.8
