code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_transit_hub_id,nearest_transit_hub,nearest_transit_modes,nearest_transit_distance_km,active_transit_hubs_within_500m,active_transit_hubs_within_1000m,weekday_trips_within_500m,weekday_trips_within_1000m
62147,Boiry-Sainte-Rictrude,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,386,1,0,3.Rural périurbain,50.2003,2.7474,STOPAREA:62:6129,BOIRY-SAINTE-RICTRUDE - Carrefour SICA - FAP,bus,0.333,1,3,1,25
62152,Boisleux-Saint-Marc,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,256,5,0,3.Rural périurbain,50.213,2.7952,STOPAREA:62:6124,BOIRY-BECQUERELLE - Route Nationale,,1.268,0,0,0,0
62151,Boisleux-au-Mont,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,522,4,0,3.Rural périurbain,50.2112,2.7771,StopArea:OCE87342071,Boisleux,bus | rail,0.375,1,1,20,20
62172,Boyelles,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,366,4,0,3.Rural périurbain,50.1955,2.8206,STOPAREA:62:6240,BOYELLES - Mairie - Ecole,bus,0.931,0,1,0,13
62263,Dainville,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,5718,62,0,2.Urbain intermédiaire,50.2765,2.7129,STOPAREA:62:6615,DAINVILLE - Gare,bus,0.671,0,2,0,66
62323,Fampoux,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1243,8,0,2.Urbain intermédiaire,50.2983,2.8715,STOPAREA:62:6861,FAMPOUX - Mairie,bus,0.499,1,5,22,110
62324,Farbus,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,631,1,0,2.Urbain intermédiaire,50.3601,2.8245,StopArea:OCE87342527,Farbus,bus | rail,0.531,0,1,0,2
62331,Feuchy,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1003,2,0,2.Urbain intermédiaire,50.2842,2.8478,STOPAREA:62:8754,TILLOY-LES-MOFFLAINES - Lefrère,,2.113,0,0,0,0
62332,Ficheux,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,497,4,0,3.Rural périurbain,50.225,2.7459,STOPAREA:62:6893,FICHEUX - Mairie - Ecole,bus,0.584,0,1,0,14
62369,Gavrelle,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,785,1,0,3.Rural périurbain,50.3267,2.8822,STOPAREA:62:7022,GAVRELLE - Eglise,bus,0.549,0,1,0,20
62392,Guémappe,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,410,6,0,3.Rural périurbain,50.2514,2.8949,STOPAREA:62:7079,GUEMAPPE - Centre,bus,0.556,0,1,0,11
62428,Hénin-sur-Cojeul,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,528,9,0,3.Rural périurbain,50.2171,2.8379,STOPAREA:62:6124,BOIRY-BECQUERELLE - Route Nationale,,1.811,0,0,0,0
62426,Héninel,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,188,1,0,3.Rural périurbain,50.2316,2.8692,STOPAREA:62:7079,GUEMAPPE - Centre,,2.848,0,0,0,0
62557,Marœuil,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,2430,17,0,2.Urbain intermédiaire,50.3321,2.7034,STOPAREA:62:7710,MAROEUIL - Rue des Coquelicots,bus,0.94,0,1,0,15
62568,Mercatel,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,726,6,0,3.Rural périurbain,50.2363,2.788,STOPAREA:62:7744,MERCATEL - Route Nationale,bus,0.916,0,1,0,31
62582,Monchy-le-Preux,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,656,5,0,3.Rural périurbain,50.2669,2.8928,STOPAREA:62:7777,MONCHY-LE-PREUX - Rue de la Vis,bus,0.315,3,4,45,60
62589,Mont-Saint-Éloi,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1023,9,0,3.Rural périurbain,50.3491,2.6912,STOPAREA:62:7813,MONT-SAINT-ELOI - Chaussée Brunehaut,bus,0.218,1,1,14,14
62609,Neuville-Saint-Vaast,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1626,9,0,3.Rural périurbain,50.3566,2.754,STOPAREA:62:8725,THELUS - Vert Tilleul,,2.565,0,0,0,0
62611,Neuville-Vitasse,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,484,3,0,3.Rural périurbain,50.2481,2.8204,STOPAREA:62:7744,MERCATEL - Route Nationale,,1.918,0,0,0,0
62689,Ransart,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,400,3,0,3.Rural périurbain,50.2045,2.6747,STOPAREA:62:8187,RANSART - Rue de Monchy,,1.086,0,0,0,0
62712,Rivière,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1124,9,0,3.Rural périurbain,50.232,2.6866,STOPAREA:62:8287,RIVIERE - Le Blanc Mont,,1.391,0,0,0,0
62714,Roclincourt,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,786,14,0,2.Urbain intermédiaire,50.3319,2.7937,STOPAREA:62:8307,ROCLINCOURT - Route Nationale,,1.304,0,0,0,0
62718,Rœux,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1393,7,0,2.Urbain intermédiaire,50.302,2.9016,STOPAREA:62:8321,ROEUX - Rue E. Dumont N°30,bus | rail,0.479,1,7,21,147
62753,Saint-Laurent-Blangy,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,6492,55,0,1.Urbain dense,50.3098,2.8079,STOPAREA:62:8468,SAINT-LAURENT-BLANGY - MAPAD,bus,0.716,0,3,0,63
62761,Saint-Martin-sur-Cojeul,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,214,4,0,3.Rural périurbain,50.2289,2.8531,STOPAREA:62:6124,BOIRY-BECQUERELLE - Route Nationale,,3.312,0,0,0,0
62764,Saint-Nicolas,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,4548,19,0,1.Urbain dense,50.3097,2.7852,STOPAREA:62:9575,SAINT-NICOLAS - Collège Verlaine,bus,0.775,0,1,0,6
62744,Sainte-Catherine,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,3533,42,0,1.Urbain dense,50.3163,2.7625,STOPAREA:62:9291,ANZIN-SAINT-AUBIN - Collège Louez-Dieu,bus,0.621,0,1,0,24
62810,Thélus,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1303,13,0,2.Urbain intermédiaire,50.3499,2.8003,STOPAREA:62:8725,THELUS - Vert Tilleul,,1.047,0,0,0,0
62817,Tilloy-lès-Mofflaines,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1564,24,0,2.Urbain intermédiaire,50.2768,2.8247,STOPAREA:62:8754,TILLOY-LES-MOFFLAINES - Lefrère,bus,0.451,1,1,29,29
62869,Wailly,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,1076,13,0,3.Rural périurbain,50.248,2.7197,STOPAREA:62:8946,WAILLY - Place,bus,0.39,1,2,8,9
62873,Wancourt,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,630,5,0,3.Rural périurbain,50.2556,2.8555,STOPAREA:62:7079,GUEMAPPE - Centre,,2.339,0,0,0,0
62892,Willerval,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,661,9,0,2.Urbain intermédiaire,50.3628,2.8486,StopArea:OCE87342527,Farbus,,1.398,0,0,0,0
62290,Écurie,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,374,1,0,2.Urbain intermédiaire,50.3321,2.7676,STOPAREA:62:6762,ECURIE - Route Nationale,bus,0.684,0,2,0,14
62320,Étrun,62,62 - Pas-de-Calais,200033579,Communauté urbaine d'Arras,326,10,0,2.Urbain intermédiaire,50.3181,2.6857,StopArea:OCE87342188,Maroeuil,,1.028,0,0,0,0
80020,Allonville,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,777,1,0,3.Rural périurbain,49.9405,2.361,80:07084,CARDONNETTE - Place de l'Eglise,,1.188,0,0,0,0
80021,Amiens,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,134780,495,11,1.Urbain dense,49.8987,2.2847,80:04282,AMIENS - Gare Saint Roch,bus | rail,0.553,0,5,0,125
80092,Bertangles,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,797,2,0,3.Rural périurbain,49.9725,2.2942,80:03344,MONTONVILLERS - Arrêt Centre 1,,2.376,0,0,0,0
80107,Blangy-Tronville,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,623,3,0,3.Rural périurbain,49.8687,2.4287,80:07245,GENTELLES - Rue Victor Hugo,,3.046,0,0,0,0
80130,Bovelles,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,419,2,0,3.Rural périurbain,49.8921,2.1426,80:02291,BOVELLES -  Mairie  Ecole,bus,0.888,0,1,0,4
80131,Boves,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,3273,9,0,3.Rural périurbain,49.8392,2.388,StopArea:OCE87313213,Boves,,1.06,0,0,0,0
80160,Cagny,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,1198,8,0,2.Urbain intermédiaire,49.8504,2.3386,StopArea:OCE87313049,Longueau,,1.746,0,0,0,0
80164,Camon,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,4387,26,0,1.Urbain dense,49.9032,2.3607,80:02077,AMIENS - Arrêt AMETIS Fénélon,,2.971,0,0,0,0
80173,Cardonnette,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,514,0,0,3.Rural périurbain,49.9516,2.3582,80:07084,CARDONNETTE - Place de l'Eglise,bus,0.085,1,1,5,5
80198,Clairy-Saulchoix,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,382,1,0,3.Rural périurbain,49.8545,2.1669,80:04415,PISSY - Eglise,,2.787,0,0,0,0
80225,Creuse,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,193,0,0,3.Rural périurbain,49.8347,2.1603,80:04463,NAMPS-MAISNIL - RUMAISNIL La Maladrerie,,2.88,0,0,0,0
80256,Dreuil-lès-Amiens,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,1582,7,0,2.Urbain intermédiaire,49.9157,2.2325,StopArea:OCE87316075,Dreuil-lès-Amiens,bus | rail,0.167,2,2,19,19
80261,Dury,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,1448,8,0,3.Rural périurbain,49.8515,2.2788,80:07780,DURY - Arrêt AMETIS Centre Commercial Sud,,1.206,0,0,0,0
80291,Estrées-sur-Noye,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,281,2,0,3.Rural périurbain,49.7842,2.3405,80:07264,ESTREES-SUR-NOYE - Rue de la Chaussée,,1.015,0,0,0,0
80305,Ferrières,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,483,1,0,3.Rural périurbain,49.8855,2.1785,80:02730,FERRIERES - Rue Isaë Lefèbvre,bus,0.579,0,1,0,6
80379,Glisy,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,851,2,0,3.Rural périurbain,49.8725,2.3845,80:11168,LONGUEAU - Arrêt AMETIS Croix de Fer,,1.135,0,0,0,0
80387,Grattepanche,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,320,3,0,3.Rural périurbain,49.7862,2.3046,80:02907,GRATTEPANCHE - Ecole Primaire Publique,bus,0.781,0,1,0,8
80399,Guignemicourt,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,398,6,0,3.Rural périurbain,49.8698,2.1692,80:02730,FERRIERES - Rue Isaë Lefèbvre,,2.364,0,0,0,0
80424,Hébécourt,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,559,17,0,3.Rural périurbain,49.8155,2.2589,80:08118,HEBECOURT - Mairie,bus,0.223,3,3,24,24
80489,Longueau,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,5726,16,0,1.Urbain dense,49.8727,2.3588,80:03089,LONGUEAU - Arrêt AMETIS Mairie,bus,0.264,1,2,4,10
80626,Pissy,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,290,1,0,3.Rural périurbain,49.8668,2.1273,80:04415,PISSY - Eglise,bus,0.512,0,1,0,2
80632,Pont-de-Metz,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,2440,7,0,2.Urbain intermédiaire,49.8843,2.2271,80:04259,SALOUEL - Arrêt AMETIS Mairie de Salouel,,1.885,0,0,0,0
80639,Poulainville,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,1310,10,0,3.Rural périurbain,49.9591,2.3047,80:03497,POULAINVILLE - RN,,1.316,0,0,0,0
80650,Querrieu,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,621,2,0,3.Rural périurbain,49.9394,2.4114,80:08758,QUERRIEU  - Centre Arret,,1.332,0,0,0,0
80668,Remiencourt,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,172,0,0,3.Rural périurbain,49.7793,2.3843,80:07110,GUYENCOURT-SUR-NOYE - Rue de Bayonne,bus,0.838,0,1,0,4
80670,Revelles,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,518,4,0,3.Rural périurbain,49.8392,2.1135,80:03594,REVELLES - Mairie,,1.269,0,0,0,0
80674,Rivery,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,3609,17,0,1.Urbain dense,49.9098,2.3395,80:02077,AMIENS - Arrêt AMETIS Fénélon,,1.287,0,0,0,0
80690,Rumigny,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,623,2,0,3.Rural périurbain,49.8037,2.2825,80:07694,RUMIGNY - Ecole,bus,0.485,1,3,12,32
80696,Sains-en-Amiénois,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,1200,6,0,3.Rural périurbain,49.8132,2.3259,80:07264,ESTREES-SUR-NOYE - Rue de la Chaussée,,2.964,0,0,0,0
80702,Saint-Fuscien,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,1418,11,0,3.Rural périurbain,49.8415,2.3061,80:07780,DURY - Arrêt AMETIS Centre Commercial Sud,,3.143,0,0,0,0
80717,Saint-Sauflieu,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,981,3,0,3.Rural périurbain,49.7869,2.2558,80:03765,SAINT-SAUFLIEU - Chemin de Guizy,bus,0.122,4,4,25,25
80722,Saint-Vaast-en-Chaussée,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,503,0,0,3.Rural périurbain,49.9698,2.2019,80:03780,SAINT-VAAST-EN-CHAUSSEE - Rue d'Amiens,bus,0.236,1,1,11,11
80724,Saleux,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,2767,6,0,2.Urbain intermédiaire,49.8622,2.2191,80:03670,SALEUX - Arrêt AMETIS Conty,,1.614,0,0,0,0
80725,Salouël,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,4188,14,0,2.Urbain intermédiaire,49.8677,2.2385,80:04259,SALOUEL - Arrêt AMETIS Mairie de Salouel,bus,0.529,0,1,0,4
80730,Saveuse,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,1086,6,0,2.Urbain intermédiaire,49.8942,2.2076,80:02730,FERRIERES - Rue Isaë Lefèbvre,,2.267,0,0,0,0
80735,Seux,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,169,0,0,3.Rural périurbain,49.8759,2.1048,80:03778,SEUX - Abri Mare,bus,0.277,1,1,2,2
80752,Thézy-Glimont,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,666,4,0,3.Rural périurbain,49.8227,2.437,StopArea:OCE87316125,Thézy-Glimont,,1.208,0,0,0,0
80782,Vaux-en-Amiénois,80,80 - Somme,248000531,Communauté d'agglomération Amiens Métropole,440,0,0,3.Rural périurbain,49.972,2.2418,80:03891,VAUX-EN-AMIÉNOIS - Hameau de FREMONT - Calvaire,bus,0.503,0,1,0,6
